algo,inst,clase,arm,run,ecmax
feabcls,tai20_20_04,20x20,GP,8,1730.0
feabcls,tai20_20_04,20x20,GP,9,1743.0
feabcls,tai20_20_04,20x20,GP,10,1725.5
feabcls,tai20_20_04,20x20,GP,11,1755.0
feabcls,tai20_20_04,20x20,GP,12,1727.0
feabcls,tai20_20_04,20x20,GP,13,1734.0
feabcls,tai20_20_04,20x20,GP,14,1720.0
feabcls,tai20_20_04,20x20,GP,15,1740.0
feabcls,tai20_20_04,20x20,GP,16,1734.5
feabcls,tai20_20_04,20x20,GP,17,1735.0
feabcls,tai20_20_04,20x20,GP,18,1742.0
feabcls,tai20_20_04,20x20,GP,19,1742.5
feabcls,tai20_20_04,20x20,GP,20,1718.0
feabcls,tai20_20_04,20x20,GP,21,1711.5
feabcls,tai20_20_04,20x20,GP,22,1739.0
feabcls,tai20_20_04,20x20,GP,23,1735.5
feabcls,tai20_20_04,20x20,GP,24,1711.0
feabcls,tai20_20_04,20x20,GP,25,1718.0
feabcls,tai20_20_04,20x20,GP,26,1720.0
feabcls,tai20_20_04,20x20,GP,27,1729.5
feabcls,tai20_20_04,20x20,GP,28,1727.0
feabcls,tai20_20_04,20x20,GP,29,1750.5
feabcls,tai20_20_04,20x20,GP,30,1718.5
feabcls,tai20_20_04,20x20,MIX,1,1714.5
feabcls,tai20_20_04,20x20,MIX,2,1733.0
feabcls,tai20_20_04,20x20,MIX,3,1711.0
feabcls,tai20_20_04,20x20,MIX,4,1733.0
feabcls,tai20_20_04,20x20,MIX,5,1739.0
feabcls,tai20_20_04,20x20,MIX,6,1700.5
feabcls,tai20_20_04,20x20,MIX,7,1715.0
feabcls,tai20_20_04,20x20,MIX,8,1707.0
feabcls,tai20_20_04,20x20,MIX,9,1729.5
feabcls,tai20_20_04,20x20,MIX,10,1719.0
feabcls,tai20_20_04,20x20,MIX,11,1719.0
feabcls,tai20_20_04,20x20,MIX,12,1728.0
feabcls,tai20_20_04,20x20,MIX,13,1716.5
feabcls,tai20_20_04,20x20,MIX,14,1728.5
feabcls,tai20_20_04,20x20,MIX,15,1702.0
feabcls,tai20_20_04,20x20,MIX,16,1733.5
feabcls,tai20_20_04,20x20,MIX,17,1706.5
feabcls,tai20_20_04,20x20,MIX,18,1727.0
feabcls,tai20_20_04,20x20,MIX,19,1702.0
feabcls,tai20_20_04,20x20,MIX,20,1733.0
feabcls,tai20_20_04,20x20,MIX,21,1727.0
feabcls,tai20_20_04,20x20,MIX,22,1727.0
feabcls,tai20_20_04,20x20,MIX,23,1720.0
feabcls,tai20_20_04,20x20,MIX,24,1727.0
feabcls,tai20_20_04,20x20,MIX,25,1733.0
feabcls,tai20_20_04,20x20,MIX,26,1733.0
feabcls,tai20_20_04,20x20,MIX,27,1730.0
feabcls,tai20_20_04,20x20,MIX,28,1699.0
feabcls,tai20_20_04,20x20,MIX,29,1719.0
feabcls,tai20_20_04,20x20,MIX,30,1738.5
feabcls,tai20_20_04,20x20,MIXH,1,1727.0
feabcls,tai20_20_04,20x20,MIXH,2,1713.0
feabcls,tai20_20_04,20x20,MIXH,3,1717.0
feabcls,tai20_20_04,20x20,MIXH,4,1735.5
feabcls,tai20_20_04,20x20,MIXH,5,1711.0
feabcls,tai20_20_04,20x20,MIXH,6,1721.0
feabcls,tai20_20_04,20x20,MIXH,7,1734.5
feabcls,tai20_20_04,20x20,MIXH,8,1727.0
feabcls,tai20_20_04,20x20,MIXH,9,1698.5
feabcls,tai20_20_04,20x20,MIXH,10,1730.0
feabcls,tai20_20_04,20x20,MIXH,11,1727.0
feabcls,tai20_20_04,20x20,MIXH,12,1702.0
feabcls,tai20_20_04,20x20,MIXH,13,1733.0
feabcls,tai20_20_04,20x20,MIXH,14,1727.0
feabcls,tai20_20_04,20x20,MIXH,15,1728.0
feabcls,tai20_20_04,20x20,MIXH,16,1718.0
feabcls,tai20_20_04,20x20,MIXH,17,1692.0
feabcls,tai20_20_04,20x20,MIXH,18,1729.5
feabcls,tai20_20_04,20x20,MIXH,19,1683.0
feabcls,tai20_20_04,20x20,MIXH,20,1703.0
feabcls,tai20_20_04,20x20,MIXH,21,1719.0
feabcls,tai20_20_04,20x20,MIXH,22,1733.0
feabcls,tai20_20_04,20x20,MIXH,23,1727.0
feabcls,tai20_20_04,20x20,MIXH,24,1724.5
feabcls,tai20_20_04,20x20,MIXH,25,1697.0
feabcls,tai20_20_04,20x20,MIXH,26,1710.0
feabcls,tai20_20_04,20x20,MIXH,27,1721.0
feabcls,tai20_20_04,20x20,MIXH,28,1727.0
feabcls,tai20_20_04,20x20,MIXH,29,1728.5
feabcls,tai20_20_04,20x20,MIXH,30,1721.0
feabcls,tai20_20_05,20x20,A0,1,1657.0
feabcls,tai20_20_05,20x20,A0,2,1655.0
feabcls,tai20_20_05,20x20,A0,3,1668.0
feabcls,tai20_20_05,20x20,A0,4,1663.0
feabcls,tai20_20_05,20x20,A0,5,1649.5
feabcls,tai20_20_05,20x20,A0,6,1649.5
feabcls,tai20_20_05,20x20,A0,7,1682.0
feabcls,tai20_20_05,20x20,A0,8,1663.0
feabcls,tai20_20_05,20x20,A0,9,1663.5
feabcls,tai20_20_05,20x20,A0,10,1671.5
feabcls,tai20_20_05,20x20,A0,11,1665.0
feabcls,tai20_20_05,20x20,A0,12,1658.5
feabcls,tai20_20_05,20x20,A0,13,1663.0
feabcls,tai20_20_05,20x20,A0,14,1660.5
feabcls,tai20_20_05,20x20,A0,15,1665.5
feabcls,tai20_20_05,20x20,A0,16,1669.5
feabcls,tai20_20_05,20x20,A0,17,1677.0
feabcls,tai20_20_05,20x20,A0,18,1681.0
feabcls,tai20_20_05,20x20,A0,19,1637.5
feabcls,tai20_20_05,20x20,A0,20,1674.5
feabcls,tai20_20_05,20x20,A0,21,1671.5
feabcls,tai20_20_05,20x20,A0,22,1650.5
feabcls,tai20_20_05,20x20,A0,23,1668.5
feabcls,tai20_20_05,20x20,A0,24,1654.5
feabcls,tai20_20_05,20x20,A0,25,1663.0
feabcls,tai20_20_05,20x20,A0,26,1654.0
feabcls,tai20_20_05,20x20,A0,27,1665.5
feabcls,tai20_20_05,20x20,A0,28,1670.5
feabcls,tai20_20_05,20x20,A0,29,1663.0
feabcls,tai20_20_05,20x20,A0,30,1651.5
feabcls,tai20_20_05,20x20,V2H,1,1668.0
feabcls,tai20_20_05,20x20,V2H,2,1670.0
feabcls,tai20_20_05,20x20,V2H,3,1662.5
feabcls,tai20_20_05,20x20,V2H,4,1673.5
feabcls,tai20_20_05,20x20,V2H,5,1685.0
feabcls,tai20_20_05,20x20,V2H,6,1670.5
feabcls,tai20_20_05,20x20,V2H,7,1668.5
feabcls,tai20_20_05,20x20,V2H,8,1653.0
feabcls,tai20_20_05,20x20,V2H,9,1671.0
feabcls,tai20_20_05,20x20,V2H,10,1668.5
feabcls,tai20_20_05,20x20,V2H,11,1665.0
feabcls,tai20_20_05,20x20,V2H,12,1657.5
feabcls,tai20_20_05,20x20,V2H,13,1665.5
feabcls,tai20_20_05,20x20,V2H,14,1664.0
feabcls,tai20_20_05,20x20,V2H,15,1660.5
feabcls,tai20_20_05,20x20,V2H,16,1670.0
feabcls,tai20_20_05,20x20,V2H,17,1657.0
feabcls,tai20_20_05,20x20,V2H,18,1666.0
feabcls,tai20_20_05,20x20,V2H,19,1673.0
feabcls,tai20_20_05,20x20,V2H,20,1679.5
feabcls,tai20_20_05,20x20,V2H,21,1645.0
feabcls,tai20_20_05,20x20,V2H,22,1675.5
feabcls,tai20_20_05,20x20,V2H,23,1680.0
feabcls,tai20_20_05,20x20,V2H,24,1676.5
feabcls,tai20_20_05,20x20,V2H,25,1686.5
feabcls,tai20_20_05,20x20,V2H,26,1677.5
feabcls,tai20_20_05,20x20,V2H,27,1684.5
feabcls,tai20_20_05,20x20,V2H,28,1636.0
feabcls,tai20_20_05,20x20,V2H,29,1656.5
feabcls,tai20_20_05,20x20,V2H,30,1668.0
feabcls,tai20_20_05,20x20,V2,1,1672.0
feabcls,tai20_20_05,20x20,V2,2,1689.0
feabcls,tai20_20_05,20x20,V2,3,1670.5
feabcls,tai20_20_05,20x20,V2,4,1675.5
feabcls,tai20_20_05,20x20,V2,5,1681.5
feabcls,tai20_20_05,20x20,V2,6,1665.0
feabcls,tai20_20_05,20x20,V2,7,1656.0
feabcls,tai20_20_05,20x20,V2,8,1666.0
feabcls,tai20_20_05,20x20,V2,9,1673.5
feabcls,tai20_20_05,20x20,V2,10,1670.5
feabcls,tai20_20_05,20x20,V2,11,1642.5
feabcls,tai20_20_05,20x20,V2,12,1665.0
feabcls,tai20_20_05,20x20,V2,13,1680.0
feabcls,tai20_20_05,20x20,V2,14,1670.5
feabcls,tai20_20_05,20x20,V2,15,1655.0
feabcls,tai20_20_05,20x20,V2,16,1666.0
feabcls,tai20_20_05,20x20,V2,17,1667.0
feabcls,tai20_20_05,20x20,V2,18,1673.0
feabcls,tai20_20_05,20x20,V2,19,1650.5
feabcls,tai20_20_05,20x20,V2,20,1668.5
feabcls,tai20_20_05,20x20,V2,21,1682.5
feabcls,tai20_20_05,20x20,V2,22,1669.5
feabcls,tai20_20_05,20x20,V2,23,1669.5
feabcls,tai20_20_05,20x20,V2,24,1683.0
feabcls,tai20_20_05,20x20,V2,25,1685.5
feabcls,tai20_20_05,20x20,V2,26,1666.5
feabcls,tai20_20_05,20x20,V2,27,1658.0
feabcls,tai20_20_05,20x20,V2,28,1665.5
feabcls,tai20_20_05,20x20,V2,29,1664.5
feabcls,tai20_20_05,20x20,V2,30,1665.0
feabcls,tai20_20_05,20x20,MOR,1,1699.0
feabcls,tai20_20_05,20x20,MOR,2,1663.0
feabcls,tai20_20_05,20x20,MOR,3,1696.0
feabcls,tai20_20_05,20x20,MOR,4,1685.5
feabcls,tai20_20_05,20x20,MOR,5,1680.0
feabcls,tai20_20_05,20x20,MOR,6,1699.5
feabcls,tai20_20_05,20x20,MOR,7,1678.5
feabcls,tai20_20_05,20x20,MOR,8,1686.5
feabcls,tai20_20_05,20x20,MOR,9,1676.0
feabcls,tai20_20_05,20x20,MOR,10,1690.0
feabcls,tai20_20_05,20x20,MOR,11,1683.0
feabcls,tai20_20_05,20x20,MOR,12,1684.5
feabcls,tai20_20_05,20x20,MOR,13,1672.5
feabcls,tai20_20_05,20x20,MOR,14,1679.5
feabcls,tai20_20_05,20x20,MOR,15,1708.5
feabcls,tai20_20_05,20x20,MOR,16,1678.5
feabcls,tai20_20_05,20x20,MOR,17,1677.5
feabcls,tai20_20_05,20x20,MOR,18,1660.0
feabcls,tai20_20_05,20x20,MOR,19,1684.5
feabcls,tai20_20_05,20x20,MOR,20,1686.0
feabcls,tai20_20_05,20x20,MOR,21,1670.0
feabcls,tai20_20_05,20x20,MOR,22,1665.5
feabcls,tai20_20_05,20x20,MOR,23,1688.0
feabcls,tai20_20_05,20x20,MOR,24,1687.0
feabcls,tai20_20_05,20x20,MOR,25,1681.0
feabcls,tai20_20_05,20x20,MOR,26,1684.5
feabcls,tai20_20_05,20x20,MOR,27,1671.0
feabcls,tai20_20_05,20x20,MOR,28,1672.0
feabcls,tai20_20_05,20x20,MOR,29,1679.5
feabcls,tai20_20_05,20x20,MOR,30,1663.0
feabcls,tai20_20_05,20x20,GT,1,1673.5
feabcls,tai20_20_05,20x20,GT,2,1660.0
feabcls,tai20_20_05,20x20,GT,3,1673.0
feabcls,tai20_20_05,20x20,GT,4,1658.5
feabcls,tai20_20_05,20x20,GT,5,1666.5
feabcls,tai20_20_05,20x20,GT,6,1676.5
feabcls,tai20_20_05,20x20,GT,7,1653.5
feabcls,tai20_20_05,20x20,GT,8,1653.5
feabcls,tai20_20_05,20x20,GT,9,1658.5
feabcls,tai20_20_05,20x20,GT,10,1658.5
feabcls,tai20_20_05,20x20,GT,11,1659.5
feabcls,tai20_20_05,20x20,GT,12,1660.0
feabcls,tai20_20_05,20x20,GT,13,1682.5
feabcls,tai20_20_05,20x20,GT,14,1653.5
feabcls,tai20_20_05,20x20,GT,15,1670.5
feabcls,tai20_20_05,20x20,GT,16,1653.5
feabcls,tai20_20_05,20x20,GT,17,1669.5
feabcls,tai20_20_05,20x20,GT,18,1658.5
feabcls,tai20_20_05,20x20,GT,19,1680.5
feabcls,tai20_20_05,20x20,GT,20,1673.0
feabcls,tai20_20_05,20x20,GT,21,1664.0
feabcls,tai20_20_05,20x20,GT,22,1664.0
feabcls,tai20_20_05,20x20,GT,23,1662.0
feabcls,tai20_20_05,20x20,GT,24,1659.0
feabcls,tai20_20_05,20x20,GT,25,1641.5
feabcls,tai20_20_05,20x20,GT,26,1669.5
feabcls,tai20_20_05,20x20,GT,27,1661.0
feabcls,tai20_20_05,20x20,GT,28,1663.0
feabcls,tai20_20_05,20x20,GT,29,1654.0
feabcls,tai20_20_05,20x20,GT,30,1668.5
feabcls,tai20_20_05,20x20,GP,1,1667.5
feabcls,tai20_20_05,20x20,GP,2,1694.0
feabcls,tai20_20_05,20x20,GP,3,1659.0
feabcls,tai20_20_05,20x20,GP,4,1692.5
feabcls,tai20_20_05,20x20,GP,5,1669.0
feabcls,tai20_20_05,20x20,GP,6,1696.0
feabcls,tai20_20_05,20x20,GP,7,1688.0
feabcls,tai20_20_05,20x20,GP,8,1642.5
feabcls,tai20_20_05,20x20,GP,9,1666.5
feabcls,tai20_20_05,20x20,GP,10,1669.0
feabcls,tai20_20_05,20x20,GP,11,1677.0
feabcls,tai20_20_05,20x20,GP,12,1671.0
feabcls,tai20_20_05,20x20,GP,13,1660.0
feabcls,tai20_20_05,20x20,GP,14,1693.0
feabcls,tai20_20_05,20x20,GP,15,1692.0
feabcls,tai20_20_05,20x20,GP,16,1653.5
feabcls,tai20_20_05,20x20,GP,17,1676.5
feabcls,tai20_20_05,20x20,GP,18,1682.5
feabcls,tai20_20_05,20x20,GP,19,1693.0
feabcls,tai20_20_05,20x20,GP,20,1685.0
feabcls,tai20_20_05,20x20,GP,21,1685.0
feabcls,tai20_20_05,20x20,GP,22,1693.0
feabcls,tai20_20_05,20x20,GP,23,1650.0
feabcls,tai20_20_05,20x20,GP,24,1695.0
feabcls,tai20_20_05,20x20,GP,25,1666.0
feabcls,tai20_20_05,20x20,GP,26,1641.5
feabcls,tai20_20_05,20x20,GP,27,1693.0
feabcls,tai20_20_05,20x20,GP,28,1674.0
feabcls,tai20_20_05,20x20,GP,29,1666.0
feabcls,tai20_20_05,20x20,GP,30,1656.5
feabcls,tai20_20_05,20x20,MIX,1,1680.0
feabcls,tai20_20_05,20x20,MIX,2,1686.0
feabcls,tai20_20_05,20x20,MIX,3,1693.0
feabcls,tai20_20_05,20x20,MIX,4,1687.0
feabcls,tai20_20_05,20x20,MIX,5,1659.0
feabcls,tai20_20_05,20x20,MIX,6,1649.5
feabcls,tai20_20_05,20x20,MIX,7,1693.0
feabcls,tai20_20_05,20x20,MIX,8,1686.5
feabcls,tai20_20_05,20x20,MIX,9,1690.0
feabcls,tai20_20_05,20x20,MIX,10,1693.0
feabcls,tai20_20_05,20x20,MIX,11,1670.5
feabcls,tai20_20_05,20x20,MIX,12,1689.0
feabcls,tai20_20_05,20x20,MIX,13,1666.0
feabcls,tai20_20_05,20x20,MIX,14,1670.5
feabcls,tai20_20_05,20x20,MIX,15,1639.5
feabcls,tai20_20_05,20x20,MIX,16,1690.0
feabcls,tai20_20_05,20x20,MIX,17,1671.5
feabcls,tai20_20_05,20x20,MIX,18,1668.5
feabcls,tai20_20_05,20x20,MIX,19,1665.0
feabcls,tai20_20_05,20x20,MIX,20,1698.5
feabcls,tai20_20_05,20x20,MIX,21,1668.5
feabcls,tai20_20_05,20x20,MIX,22,1653.5
feabcls,tai20_20_05,20x20,MIX,23,1654.0
feabcls,tai20_20_05,20x20,MIX,24,1690.5
feabcls,tai20_20_05,20x20,MIX,25,1653.5
feabcls,tai20_20_05,20x20,MIX,26,1654.5
feabcls,tai20_20_05,20x20,MIX,27,1642.5
feabcls,tai20_20_05,20x20,MIX,28,1657.0
feabcls,tai20_20_05,20x20,MIX,29,1662.5
feabcls,tai20_20_05,20x20,MIX,30,1667.0
feabcls,tai20_20_05,20x20,MIXH,1,1667.0
feabcls,tai20_20_05,20x20,MIXH,2,1660.5
feabcls,tai20_20_05,20x20,MIXH,3,1693.0
feabcls,tai20_20_05,20x20,MIXH,4,1665.0
feabcls,tai20_20_05,20x20,MIXH,5,1663.5
feabcls,tai20_20_05,20x20,MIXH,6,1677.5
feabcls,tai20_20_05,20x20,MIXH,7,1690.5
feabcls,tai20_20_05,20x20,MIXH,8,1661.0
feabcls,tai20_20_05,20x20,MIXH,9,1664.5
feabcls,tai20_20_05,20x20,MIXH,10,1663.0
feabcls,tai20_20_05,20x20,MIXH,11,1689.0
feabcls,tai20_20_05,20x20,MIXH,12,1660.5
feabcls,tai20_20_05,20x20,MIXH,13,1683.0
feabcls,tai20_20_05,20x20,MIXH,14,1660.5
feabcls,tai20_20_05,20x20,MIXH,15,1693.0
feabcls,tai20_20_05,20x20,MIXH,16,1657.5
feabcls,tai20_20_05,20x20,MIXH,17,1685.0
feabcls,tai20_20_05,20x20,MIXH,18,1648.5
feabcls,tai20_20_05,20x20,MIXH,19,1669.5
feabcls,tai20_20_05,20x20,MIXH,20,1658.0
feabcls,tai20_20_05,20x20,MIXH,21,1678.0
feabcls,tai20_20_05,20x20,MIXH,22,1665.0
feabcls,tai20_20_05,20x20,MIXH,23,1680.0
feabcls,tai20_20_05,20x20,MIXH,24,1690.0
feabcls,tai20_20_05,20x20,MIXH,25,1680.0
feabcls,tai20_20_05,20x20,MIXH,26,1663.0
feabcls,tai20_20_05,20x20,MIXH,27,1682.5
feabcls,tai20_20_05,20x20,MIXH,28,1672.5
feabcls,tai20_20_05,20x20,MIXH,29,1641.5
feabcls,tai20_20_05,20x20,MIXH,30,1658.0
feabcls,tai20_20_06,20x20,A0,1,1713.0
feabcls,tai20_20_06,20x20,A0,2,1712.5
feabcls,tai20_20_06,20x20,A0,3,1719.5
feabcls,tai20_20_06,20x20,A0,4,1720.5
feabcls,tai20_20_06,20x20,A0,5,1709.5
feabcls,tai20_20_06,20x20,A0,6,1706.0
feabcls,tai20_20_06,20x20,A0,7,1706.5
feabcls,tai20_20_06,20x20,A0,8,1726.0
feabcls,tai20_20_06,20x20,A0,9,1747.5
feabcls,tai20_20_06,20x20,A0,10,1726.0
feabcls,tai20_20_06,20x20,A0,11,1718.5
feabcls,tai20_20_06,20x20,A0,12,1721.0
feabcls,tai20_20_06,20x20,A0,13,1721.5
feabcls,tai20_20_06,20x20,A0,14,1716.0
feabcls,tai20_20_06,20x20,A0,15,1716.5
feabcls,tai20_20_06,20x20,A0,16,1701.0
feabcls,tai20_20_06,20x20,A0,17,1717.5
feabcls,tai20_20_06,20x20,A0,18,1731.5
feabcls,tai20_20_06,20x20,A0,19,1705.5
feabcls,tai20_20_06,20x20,A0,20,1704.0
feabcls,tai20_20_06,20x20,A0,21,1724.0
feabcls,tai20_20_06,20x20,A0,22,1706.5
feabcls,tai20_20_06,20x20,A0,23,1702.0
feabcls,tai20_20_06,20x20,A0,24,1719.5
feabcls,tai20_20_06,20x20,A0,25,1711.0
feabcls,tai20_20_06,20x20,A0,26,1727.5
feabcls,tai20_20_06,20x20,A0,27,1712.0
feabcls,tai20_20_06,20x20,A0,28,1730.0
feabcls,tai20_20_06,20x20,A0,29,1733.0
feabcls,tai20_20_06,20x20,A0,30,1726.0
feabcls,tai20_20_06,20x20,V2H,1,1712.5
feabcls,tai20_20_06,20x20,V2H,2,1713.0
feabcls,tai20_20_06,20x20,V2H,3,1711.0
feabcls,tai20_20_06,20x20,V2H,4,1699.5
feabcls,tai20_20_06,20x20,V2H,5,1701.0
feabcls,tai20_20_06,20x20,V2H,6,1699.5
feabcls,tai20_20_06,20x20,V2H,7,1681.5
feabcls,tai20_20_06,20x20,V2H,8,1684.0
feabcls,tai20_20_06,20x20,V2H,9,1703.5
feabcls,tai20_20_06,20x20,V2H,10,1715.5
feabcls,tai20_20_06,20x20,V2H,11,1719.5
feabcls,tai20_20_06,20x20,V2H,12,1701.0
feabcls,tai20_20_06,20x20,V2H,13,1709.0
feabcls,tai20_20_06,20x20,V2H,14,1704.0
feabcls,tai20_20_06,20x20,V2H,15,1687.0
feabcls,tai20_20_06,20x20,V2H,16,1708.0
feabcls,tai20_20_06,20x20,V2H,17,1711.0
feabcls,tai20_20_06,20x20,V2H,18,1713.0
feabcls,tai20_20_06,20x20,V2H,19,1683.5
feabcls,tai20_20_06,20x20,V2H,20,1703.5
feabcls,tai20_20_06,20x20,V2H,21,1708.5
feabcls,tai20_20_06,20x20,V2H,22,1699.5
feabcls,tai20_20_06,20x20,V2H,23,1705.5
feabcls,tai20_20_06,20x20,V2H,24,1690.0
feabcls,tai20_20_06,20x20,V2H,25,1711.0
feabcls,tai20_20_06,20x20,V2H,26,1704.5
feabcls,tai20_20_06,20x20,V2H,27,1710.0
feabcls,tai20_20_06,20x20,V2H,28,1704.5
feabcls,tai20_20_06,20x20,V2H,29,1701.0
feabcls,tai20_20_06,20x20,V2H,30,1713.0
feabcls,tai20_20_06,20x20,V2,1,1706.0
feabcls,tai20_20_06,20x20,V2,2,1685.0
feabcls,tai20_20_06,20x20,V2,3,1709.0
feabcls,tai20_20_06,20x20,V2,4,1719.5
feabcls,tai20_20_06,20x20,V2,5,1711.0
feabcls,tai20_20_06,20x20,V2,6,1702.5
feabcls,tai20_20_06,20x20,V2,7,1711.0
feabcls,tai20_20_06,20x20,V2,8,1686.0
feabcls,tai20_20_06,20x20,V2,9,1711.5
feabcls,tai20_20_06,20x20,V2,10,1704.0
feabcls,tai20_20_06,20x20,V2,11,1710.5
feabcls,tai20_20_06,20x20,V2,12,1691.0
feabcls,tai20_20_06,20x20,V2,13,1713.5
feabcls,tai20_20_06,20x20,V2,14,1704.5
feabcls,tai20_20_06,20x20,V2,15,1712.5
feabcls,tai20_20_06,20x20,V2,16,1684.0
feabcls,tai20_20_06,20x20,V2,17,1701.5
feabcls,tai20_20_06,20x20,V2,18,1699.0
feabcls,tai20_20_06,20x20,V2,19,1681.0
feabcls,tai20_20_06,20x20,V2,20,1694.0
feabcls,tai20_20_06,20x20,V2,21,1701.0
feabcls,tai20_20_06,20x20,V2,22,1694.5
feabcls,tai20_20_06,20x20,V2,23,1688.0
feabcls,tai20_20_06,20x20,V2,24,1709.5
feabcls,tai20_20_06,20x20,V2,25,1710.5
feabcls,tai20_20_06,20x20,V2,26,1714.0
feabcls,tai20_20_06,20x20,V2,27,1694.0
feabcls,tai20_20_06,20x20,V2,28,1698.0
feabcls,tai20_20_06,20x20,V2,29,1691.5
feabcls,tai20_20_06,20x20,V2,30,1700.5
feabcls,tai20_20_06,20x20,MOR,1,1749.0
feabcls,tai20_20_06,20x20,MOR,2,1744.5
feabcls,tai20_20_06,20x20,MOR,3,1753.5
feabcls,tai20_20_06,20x20,MOR,4,1748.0
feabcls,tai20_20_06,20x20,MOR,5,1758.5
feabcls,tai20_20_06,20x20,MOR,6,1767.0
feabcls,tai20_20_06,20x20,MOR,7,1757.0
feabcls,tai20_20_06,20x20,MOR,8,1767.0
feabcls,tai20_20_06,20x20,MOR,9,1767.0
feabcls,tai20_20_06,20x20,MOR,10,1753.5
feabcls,tai20_20_06,20x20,MOR,11,1767.0
feabcls,tai20_20_06,20x20,MOR,12,1720.0
feabcls,tai20_20_06,20x20,MOR,13,1773.0
feabcls,tai20_20_06,20x20,MOR,14,1742.5
feabcls,tai20_20_06,20x20,MOR,15,1757.0
feabcls,tai20_20_06,20x20,MOR,16,1743.5
feabcls,tai20_20_06,20x20,MOR,17,1737.5
feabcls,tai20_20_06,20x20,MOR,18,1753.5
feabcls,tai20_20_06,20x20,MOR,19,1746.0
feabcls,tai20_20_06,20x20,MOR,20,1742.0
feabcls,tai20_20_06,20x20,MOR,21,1744.0
feabcls,tai20_20_06,20x20,MOR,22,1750.5
feabcls,tai20_20_06,20x20,MOR,23,1766.0
feabcls,tai20_20_06,20x20,MOR,24,1761.5
feabcls,tai20_20_06,20x20,MOR,25,1748.0
feabcls,tai20_20_06,20x20,MOR,26,1759.0
feabcls,tai20_20_06,20x20,MOR,27,1735.5
feabcls,tai20_20_06,20x20,MOR,28,1748.5
feabcls,tai20_20_06,20x20,MOR,29,1767.0
feabcls,tai20_20_06,20x20,MOR,30,1733.0
feabcls,tai20_20_06,20x20,GT,1,1733.0
feabcls,tai20_20_06,20x20,GT,2,1721.5
feabcls,tai20_20_06,20x20,GT,3,1732.0
feabcls,tai20_20_06,20x20,GT,4,1710.5
feabcls,tai20_20_06,20x20,GT,5,1739.5
feabcls,tai20_20_06,20x20,GT,6,1729.5
feabcls,tai20_20_06,20x20,GT,7,1716.5
feabcls,tai20_20_06,20x20,GT,8,1720.0
feabcls,tai20_20_06,20x20,GT,9,1708.5
feabcls,tai20_20_06,20x20,GT,10,1717.0
feabcls,tai20_20_06,20x20,GT,11,1742.5
feabcls,tai20_20_06,20x20,GT,12,1727.0
feabcls,tai20_20_06,20x20,GT,13,1700.5
feabcls,tai20_20_06,20x20,GT,14,1716.5
feabcls,tai20_20_06,20x20,GT,15,1731.5
feabcls,tai20_20_06,20x20,GT,16,1730.0
feabcls,tai20_20_06,20x20,GT,17,1725.5
feabcls,tai20_20_06,20x20,GT,18,1718.0
feabcls,tai20_20_06,20x20,GT,19,1721.5
feabcls,tai20_20_06,20x20,GT,20,1738.0
feabcls,tai20_20_06,20x20,GT,21,1719.5
feabcls,tai20_20_06,20x20,GT,22,1737.5
feabcls,tai20_20_06,20x20,GT,23,1717.0
feabcls,tai20_20_06,20x20,GT,24,1741.5
feabcls,tai20_20_06,20x20,GT,25,1739.0
feabcls,tai20_20_06,20x20,GT,26,1703.5
feabcls,tai20_20_06,20x20,GT,27,1736.5
feabcls,tai20_20_06,20x20,GT,28,1708.0
feabcls,tai20_20_06,20x20,GT,29,1737.5
feabcls,tai20_20_06,20x20,GT,30,1741.0
feabcls,tai20_20_06,20x20,GP,1,1704.5
feabcls,tai20_20_06,20x20,GP,2,1703.5
feabcls,tai20_20_06,20x20,GP,3,1704.5
feabcls,tai20_20_06,20x20,GP,4,1704.0
feabcls,tai20_20_06,20x20,GP,5,1714.0
feabcls,tai20_20_06,20x20,GP,6,1716.0
feabcls,tai20_20_06,20x20,GP,7,1701.0
feabcls,tai20_20_06,20x20,GP,8,1709.0
feabcls,tai20_20_06,20x20,GP,9,1710.5
feabcls,tai20_20_06,20x20,GP,10,1712.5
feabcls,tai20_20_06,20x20,GP,11,1720.5
feabcls,tai20_20_06,20x20,GP,12,1710.0
feabcls,tai20_20_06,20x20,GP,13,1711.5
feabcls,tai20_20_06,20x20,GP,14,1713.0
feabcls,tai20_20_06,20x20,GP,15,1707.0
feabcls,tai20_20_06,20x20,GP,16,1703.0
feabcls,tai20_20_06,20x20,GP,17,1714.0
feabcls,tai20_20_06,20x20,GP,18,1703.0
feabcls,tai20_20_06,20x20,GP,19,1702.5
feabcls,tai20_20_06,20x20,GP,20,1708.5
feabcls,tai20_20_06,20x20,GP,21,1710.0
feabcls,tai20_20_06,20x20,GP,22,1721.0
feabcls,tai20_20_06,20x20,GP,23,1703.0
feabcls,tai20_20_06,20x20,GP,24,1709.5
feabcls,tai20_20_06,20x20,GP,25,1709.0
feabcls,tai20_20_06,20x20,GP,26,1709.5
feabcls,tai20_20_06,20x20,GP,27,1704.0
feabcls,tai20_20_06,20x20,GP,28,1703.5
feabcls,tai20_20_06,20x20,GP,29,1719.0
feabcls,tai20_20_06,20x20,GP,30,1709.5
feabcls,tai20_20_06,20x20,MIX,1,1712.5
feabcls,tai20_20_06,20x20,MIX,2,1719.5
feabcls,tai20_20_06,20x20,MIX,3,1700.0
