algo,inst,run,t,v
tsn2,tai30_20_08,8,161.906,2144.000
tsn2,tai30_20_08,8,178.312,2144.000
tsn2,tai30_20_08,8,194.594,2117.500
tsn2,tai30_20_08,8,210.688,2117.500
tsn2,tai30_20_08,8,226.328,2117.500
tsn2,tai30_20_08,8,243.094,2106.000
tsn2,tai30_20_08,8,260.109,2106.000
tsn2,tai30_20_08,8,277.438,2100.000
tsn2,tai30_20_08,8,293.469,2100.000
tsn2,tai30_20_08,8,309.391,2100.000
tsn2,tai30_20_08,8,325.562,2076.000
tsn2,tai30_20_08,8,341.703,2066.000
tsn2,tai30_20_08,8,356.609,2066.000
tsn2,tai30_20_08,8,371.484,2066.000
tsn2,tai30_20_08,8,385.734,2066.000
tsn2,tai30_20_08,8,399.469,2066.000
tsn2,tai30_20_08,8,414.094,2060.000
tsn2,tai30_20_08,8,428.016,2060.000
tsn2,tai30_20_08,8,443.141,2060.000
tsn2,tai30_20_08,8,457.062,2052.000
tsn2,tai30_20_08,8,471.641,2052.000
tsn2,tai30_20_08,8,485.094,2052.000
tsn2,tai30_20_08,8,497.859,2052.000
tsn2,tai30_20_08,8,509.547,2052.000
tsn2,tai30_20_08,8,521.203,2049.000
tsn2,tai30_20_08,8,532.891,2049.000
tsn2,tai30_20_08,8,544.906,2049.000
tsn2,tai30_20_08,8,556.750,2049.000
tsn2,tai30_20_08,8,568.578,2049.000
tsn2,tai30_20_08,8,579.859,2047.500
tsn2,tai30_20_08,8,591.484,2047.500
tsn2,tai30_20_08,8,602.656,2047.500
tsn2,tai30_20_08,8,613.344,2047.500
tsn2,tai30_20_08,8,623.453,2047.500
tsn2,tai30_20_08,8,633.422,2047.500
tsn2,tai30_20_08,8,644.469,2047.500
tsn2,tai30_20_08,8,654.156,2047.500
tsn2,tai30_20_08,8,663.828,2047.500
tsn2,tai30_20_08,8,673.234,2047.500
tsn2,tai30_20_08,8,682.531,2047.500
tsn2,tai30_20_08,8,690.984,2047.500
tsn2,tai30_20_08,8,699.750,2047.500
tsn2,tai30_20_08,8,707.984,2047.500
tsn2,tai30_20_08,8,716.547,2047.500
tsn2,tai30_20_08,8,724.891,2047.500
tsn2,tai30_20_08,8,733.328,2047.500
tsn2,tai30_20_08,8,741.672,2047.500
tsn2,tai30_20_08,8,749.781,2047.500
tsn2,tai30_20_08,8,758.406,2047.500
tsn2,tai30_20_08,8,766.906,2047.500
